source,record_id,source_categories,families,carrier_kinds,configuration_evidence,canonicalization_role,multiplicity,multiplicity_basis,source_element_count,extractable_configured_count,reference_rs_count,attached_tetrahedral_count,reference_locus_count,structure_available
acs_stereomolgraph,VS223,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS224,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS225,tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,2,2,,,,true
acs_stereomolgraph,VS226,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,8,8,,,,true
acs_stereomolgraph,VS227,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS228,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS229,tetrahedral;tetrahedral;planar_bond,planar_bond;tetrahedral,atom_center;bond_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS230,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS233,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,15,15,,,,true
acs_stereomolgraph,VS234,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS235,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS236,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS237,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS238,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS239,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,9,9,,,,true
acs_stereomolgraph,VS240,tetrahedral;tetrahedral;planar_bond;planar_bond,planar_bond;tetrahedral,atom_center;bond_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS241,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS242,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,21,21,,,,true
acs_stereomolgraph,VS244,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,5,5,,,,true
acs_stereomolgraph,VS245,tetrahedral;tetrahedral;tetrahedral;tetrahedral;planar_bond,planar_bond;tetrahedral,atom_center;bond_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,5,5,,,,true
acs_stereomolgraph,VS249,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS250,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS251,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,6,6,,,,true
acs_stereomolgraph,VS252,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS253,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,6,6,,,,true
acs_stereomolgraph,VS254,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,6,6,,,,true
acs_stereomolgraph,VS255,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,6,6,,,,true
acs_stereomolgraph,VS256,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
acs_stereomolgraph,VS257,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS258,tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,3,3,,,,true
acs_stereomolgraph,VS259,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;planar_bond,planar_bond;tetrahedral,atom_center;bond_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,6,6,,,,true
acs_stereomolgraph,VS260,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,5,5,,,,true
acs_stereomolgraph,VS261,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,25,25,,,,true
acs_stereomolgraph,VS262,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,15,15,,,,true
acs_stereomolgraph,VS263,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,25,25,,,,true
acs_stereomolgraph,VS264,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,23,23,,,,true
acs_stereomolgraph,VS265,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,24,24,,,,true
acs_stereomolgraph,VS266,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,22,22,,,,true
acs_stereomolgraph,VS267,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,23,23,,,,true
acs_stereomolgraph,VS268,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,25,25,,,,true
acs_stereomolgraph,VS269,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS270,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS271,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,11,11,,,,true
acs_stereomolgraph,VS272,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;planar_bond;planar_bond,planar_bond;tetrahedral,atom_center;bond_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,18,18,,,,true
acs_stereomolgraph,VS273,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,18,18,,,,true
acs_stereomolgraph,VS274,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS275,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,21,21,,,,true
acs_stereomolgraph,VS276,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,7,7,,,,true
acs_stereomolgraph,VS277,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,19,19,,,,true
acs_stereomolgraph,VS278,tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,21,21,,,,true
acs_stereomolgraph,VS279,tetrahedral;tetrahedral;tetrahedral;tetrahedral,tetrahedral,atom_center,configured_structure,configured_certificate,multiple,extractable_configured_elements,4,4,,,,true
